5ht1d_rat,ackr3_human,ccr1_human,ccr1_mouse,ccr2_human,ccr2_mouse,ccr3_human,ccr3_mouse,ccr3_rat,ccr4_human,ccr5_human,ccr5_mouse,ccr6_human,ccr8_human,ccr9_human,ccrl2_human,cx3c1_human,cxcr1_human,cxcr2_human,cxcr3_human,cxcr3_mouse,cxcr3_rat,cxcr4_human,cxcr5_human,q9jly8_rat,ChEMBL_ID,Smiles
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL309922,CN(CC(CCN1CCC(CC1)NC(=O)NCC2=CC=CC=C2)C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL3099940,C1CCN(C1)C(=O)NC2=CC=CC=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
,,1.0,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,1.0,CHEMBL3099941,CNC(=O)NC1=C(C=C(C=C1)OC)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
,,1.0,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,1.0,CHEMBL3099942,CNC(=O)NC1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
,,1.0,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,,1.0,CHEMBL3099943,C1CC1NC(=O)NC2=CC(=C(C=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O)O)Cl
,,1.0,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,1.0,CHEMBL3099944,COC1=CC(=C(C=C1)NC(=O)NC2CC2)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
,,1.0,,,,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,1.0,CHEMBL3099945,C1CC1NC(=O)NC2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
,,1.0,,0.0,,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,1.0,CHEMBL3099946,COC1=CC(=C(C=C1)NC(=O)NC2CC2)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)F)O
,,1.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,CHEMBL3099947,C1CC1NC(=O)NC2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)F)O
,,1.0,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,,,,,0.0,,1.0,CHEMBL3099948,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C(C=CC(=C4)O)NC(=O)N)O
,,1.0,,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,1.0,CHEMBL3099949,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC=C4NC(=O)N)O
,,1.0,,0.0,,,,,,,0.0,,,,,0.0,,,,,,0.0,,1.0,CHEMBL3099950,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C(C=CC(=C4)F)NC(=O)N)O
,,1.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,1.0,CHEMBL3099951,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC5=C4NC(=O)CO5)O
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL3099952,C1CC(=O)NC2=C1C=CC=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL3099953,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC5=C4NC(=O)C=C5)O
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL3099954,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC5=C4NC(=O)NC5=O)O
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL3099955,CC1=CC2=C(O1)C=CC=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL3099956,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C5C(=CC=C4)SC(=N5)N)O
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL3099957,CC1=NC2=C(C=CC=C2S1)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL3099958,C1CN(CCC12CC3=C(O2)C=CC(=C3)F)CC(COC4=CC=CC5=C4NC(=O)CO5)N
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL3099959,C1CN(CCC12CC3=C(O2)C=CC(=C3)F)CC(COC4=CC=CC5=C4NC(=O)C=C5)N
,,1.0,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,1.0,CHEMBL3099960,CNC(=O)NC1=C(C=C(C=C1)OC)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)F)O
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL3099961,CNC(=O)NC1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)F)O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL310106,CCCN(C1CCN(CC1)CCC(CN(C)S(=O)(=O)C2=CC=CC=C2)C3=CC(=CC=C3)Cl)C(=O)OCC4=CC=CC(=C4)C(=O)N
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3102879,CC1=NC2=NC(=CC(=O)N2N1)CSC3=CC=CC(=C3F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL310305,CN(CC(CCN1CCC2(CC1)C3=CC=CC=C3C(=O)N2)C4=CC(=CC=C4)Cl)S(=O)(=O)C5=CC=CC=C5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL310369,CN(CC(CCN1CCC(CC1)NC(=O)OC)C2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104677,CCN(CC1=CC=C(C=C1)C)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104678,CCN(CC1=CC=C(C=C1)F)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104679,CCN(CC1=CC=C(C=C1)Cl)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104680,CCN(CC1=CC=C(C=C1)C#N)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104681,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)N(C)CC3=CC=CC=C3)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104682,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCC3=CC=CC=C3)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104683,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCC3=CC=C(C=C3)F)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104684,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCC3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104685,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCC3=CC=C(C=C3)C#N)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104688,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCCC3=CC=CC=C3)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104689,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCCC3=CC=C(C=C3)F)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104690,CC(=O)N1CCC(CC1)C(=O)N(CCCN2CCC(CC2)C(=O)NCCC3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104691,CCN(CCC1=CC=CC=C1)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104692,CCN(CCC1=CC=C(C=C1)F)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104693,CCN(CCC1=CC=C(C=C1)Cl)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104694,CCN(C1CCN(CC1)CCCN(C2=CC(=CC=C2)Cl)C(=O)C3CCN(CC3)C(=O)C)C(=O)CC4=CC=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3104695,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)CCCN(C3=CC(=CC=C3)Cl)C(=O)C4CCN(CC4)C(=O)C
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3104897,CS(=O)(=O)NC1=CC(=NC2=NC(=NN12)CC3=CC=CC=C3)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104898,COC1=CC(=NC2=CC(=NN21)CO)CCC3=C(C(=CC=C3)F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104899,C1=CC(=C(C(=C1)F)F)CCC2=CC(=O)N3C(=N2)C=C(N3)CO
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104900,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC=C4
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104903,CC1=CC(=C(O1)C)SCC2=CC(=O)N3C(=N2)N=C(N3)CC4=CC=CC=C4
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104904,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=NC(=CS4)C5=CC=CC=C5
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104905,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=C(C=CC=N4)C#N
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104906,COC1=CC(=C(C=C1)SCC2=CC(=O)N3C(=N2)N=C(N3)CC4=CC=CC=C4)OC
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104907,CC1=CC(=C(C=C1Cl)C)SCC2=CC(=O)N3C(=N2)N=C(N3)CC4=CC=CC=C4
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104908,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4)OC(F)(F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104909,CC1=CC=C(C=C1)C2=CC(=CC=C2)SCC3=CC(=O)N4C(=N3)N=C(N4)CC5=CC=CC=C5
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3104910,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=C(C=C(C=C4)Cl)Cl
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3104911,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=C(C(=CC=C4)Cl)Cl
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3104912,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3104913,C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=CC(=C(C=C4)F)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3104914,CC(C)C1=NC2=NC(=CC(=O)N2N1)CSC3=CC=CC(=C3F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105077,C1CCC(CC1)C2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105078,C1=CC=C(C=C1)C2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3105079,C1=CC=C(C=C1)CCC2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105080,C1=CC(=C(C(=C1)SCC2=CC(=O)N3C(=N2)C=C(N3)C4=CC=CO4)F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105081,C1=CC=NC(=C1)C2=CC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105082,CC1=C(OC=C1)C2=CC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105083,C1CCC2=C(C1)C3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105084,C1=CC=C2C(=C1)C3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL3105085,C1=CC(=C(C(=C1)SCC2=CC(=O)N3C(=N2)C=CN3)F)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3105086,C1=CC(=C(C(=C1)SCC2=CC(=O)N3C(=N2)C(=CN3)C#N)F)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL3105087,CCC1=CNN2C1=NC(=CC2=O)CSC3=CC=CC(=C3F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL310634,C1=CC=C(C=C1)C2=NC(=S)N(N2)CC3=CC(=CC=C3)O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL310645,CCN(C1CCN(CC1)CCC(CN(C)S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)OC
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL310780,CN(CC(CCN1CCC(CC1)CCCC2=CC=CC=C2)C3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3109172,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)CCCCCCCCCCN6C=C(N=N6)COCCOCCOCCOCCOCC7=CC=C(C=C7)C(=O)NCCCNC(=O)OC(C)(C)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3109173,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)CCCCCCCCCCN6C=C(N=N6)COCCOCCOCCOCCOCC7=CC=C(C=C7)C(=O)N8CCC8=O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3109174,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)CCCCCCCCCCN5C=C(N=N5)COCCOCCOCCOCCOCC6=CC=C(C=C6)C(=O)N7CCC7=O)C(C)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3109175,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)CCCCCCCCCCN=[N+]=[N-]
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL3109177,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)CCCCCCCCCCN=[N+]=[N-])C(C)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL311052,CCCN(C1CCN(CC1)CCC(CN(C)S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)OCC4=CC=C(C=C4)C(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL311248,CN(CC(CCN1CCC(CC1)N(CC=C)C(=O)CC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL311261,CCCN(C1CCN(CC1)CCC(CN(C)S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)OCC4=CC=C(C=C4)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115096,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)N
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115097,CNC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115098,CC(C)NC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115099,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)NCC6=CC=CC=C6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115100,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=NC#N)N
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115101,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115102,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OC6=CC=CC=C6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115103,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OCC6=CC=CC=C6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115104,CC(C)(C)COC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115105,CC(C)COC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115106,COCCOC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115107,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OCC6CCOCC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115108,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OCCC6CCOCC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115109,CC(=O)NCCOC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115110,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OCCN6CCCC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115111,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)OCCN6CCOCC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115112,COC1COCCC1NC2CC3CNCC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115113,CN1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115114,CCN1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115115,CC(C)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115116,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C6CC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115267,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C6COC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115268,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C6=CC=CC=C6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115269,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C6=NC=CS6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115270,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C6=NC=CC=N6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115271,CC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115272,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)C=CC6=CC=CC=C6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115273,CC(C)(C)C=CC(=O)N1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5OC
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115274,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)C#CC6CC6
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL3115275,COC1COCCC1NC2CC3CN(CC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)C(F)(F)F)C(=O)CCC6=CC=CC=C6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL311532,CCN(C1CCN(CC1)CCC(CN(C)S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)OC4=CC=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL311549,CN(CC(CCN1CCC(CC1)N(CC=C)C(=O)OCC2=CC=C(C=C2)[N+](=O)[O-])C3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=CC=C4
,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL3116467,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C#N)Cl
,,,,0.0,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL3116468,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NC=CN5)Cl
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL3116469,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NCCN5)Cl
,,,,0.0,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL3116470,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NC=NN5)Cl
,,,,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL3116471,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NNN=N5)Cl
,,,,0.0,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL3116472,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NC(=O)ON5)Cl
,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL3116473,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NOC=N5)Cl
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL3116474,CCC1CN(CCN1C2CCN(CC2)CC3=C(C=C(C=C3)Cl)F)C4=C(C=C(C=N4)C5=NN=CO5)Cl
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL3116475,CCC1CN(CCN1C2CCN(CC2)CC3=CC=C(C=C3)Cl)C4=NC(=C(N=C4Cl)C5=NN=CO5)N
,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL3116476,CCC1CN(CCN1C2CCN(CC2)CC3=CC=C(C=C3)Cl)C4=NC(=C(N=C4Cl)C5=NN=C(O5)C)N
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL3116477,CCC1CN(CCN1C2CCN(CC2)C(=O)C3=CC=C(C=C3)Cl)C4=NC(=C(N=C4Cl)C5=NN=C(O5)C)N
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL3116478,CCC1CN(CCN1C2CCN(CC2)C(=O)C3=C(N=C(C=C3)Cl)N)C4=NC(=C(N=C4Cl)C5=NN=C(O5)C)N
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL3116479,CCC1CN(CCN1C2CCN(CC2)C(=O)C3=C(N=C(C=C3)Cl)N)C4=NC(=C(N=C4Cl)C5=NN=C(O5)C6CC6)N
